"Algeria","Argentina","Austria","Bahamas, The","Bangladesh","Belgium","Belize","Benin","Bermuda","Bolivia","Botswana","Brazil","Burkina Faso","Burundi","Cameroon","Central African Republic","Chad","Chile","China","Colombia","Congo, Dem. Rep.","Congo, Rep.","Costa Rica","Cote d'Ivoire","Denmark","Dominican Republic","Ecuador","Egypt, Arab Rep.","Fiji","Finland","France","Gabon","Ghana","Greece","Guatemala","Guyana","Haiti","Honduras","India","Indonesia","Iran, Islamic Rep.","Italy","Japan","Kenya","Korea, Rep.","Lesotho","Luxembourg","Madagascar","Malawi","Malaysia","Mexico","Nepal","Netherlands","Nicaragua","Niger","Nigeria","Norway","Pakistan","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Portugal","Puerto Rico","Rwanda","Senegal","Seychelles","Sierra Leone","Singapore","South Africa","Spain","St. Vincent and the Grenadines","Sudan","Suriname","Sweden","Thailand","Togo","Trinidad and Tobago","Turkiye","United Kingdom","United States","Uruguay","Zambia","Zimbabwe","GDP","Auto","Australia"
-0.141479045135351,0.136047232738086,0.00588223305932306,-0.249179134465586,-0.116051209460814,0.0589603505796603,-0.255624474201788,-0.249173515114408,-0.252655492448695,-0.233889936292272,-0.24732594872686,0.919711322330821,-0.248654610264203,-0.255035526644209,-0.23438686619558,-0.255919237104486,-0.250188266291067,-0.0905376354315523,7.72201685876485,-0.0548515769221653,-0.230905835592307,-0.249956896484139,-0.217412227725275,-0.223968276690748,-0.0461494714702925,-0.20587541299815,-0.19090909715143,-0.0250963172021268,-0.253879958519659,-0.0943317264043627,1.40763007122392,-0.247205290782789,-0.222638646250589,-0.125655255400173,-0.214012066316574,-0.254119116308604,-0.24692304379026,-0.242403549863941,1.28027823472731,0.353299447240796,0.0427612023781328,0.998840397584041,2.76629944942855,-0.207785207557819,0.761594943906993,-0.255467959163341,-0.214544959080281,-0.24916900729889,-0.252709015531399,-0.0446196831883728,0.554823736940382,-0.240601153414825,0.271051386170069,-0.248113348566189,-0.250205534851067,0.0703446488135573,0.00612932154616445,-0.0643698845068011,-0.218792032691463,-0.24164773183939,-0.231628562740878,-0.123914159204643,-0.0354443290226317,-0.119787916495423,-0.188210499090673,-0.251009258519717,-0.244354293980644,-0.256111359824435,-0.254097935175327,-0.0417774904845416,-0.0214973316191995,0.574941870568451,-0.256565440748717,-0.197755059854039,-0.253827887666457,0.0909400817864265,0.0231055157814472,-0.254139051618355,-0.24021682975657,0.34577675049524,1.76711681537192,12.2388079003285,-0.220544976158165,-0.242229843444191,-0.243519853041605,1,0,0.679583169640623
-0.139976261059644,0.147128408757251,0.0118224833208459,-0.248936971864607,-0.106755011472273,0.0640796729723331,-0.255649796373379,-0.248722911894283,-0.252494315148223,-0.232915450866737,-0.246923176323529,0.935279247212139,-0.248129554859028,-0.255025111840185,-0.23358189953682,-0.255864943938784,-0.250395389379043,-0.0882760331612828,8.27634570178524,-0.0521018736246108,-0.229928903971174,-0.250270755198603,-0.215761361190966,-0.221528541532681,-0.0401963942108189,-0.203484050286317,-0.189341300225807,-0.0153950561204036,-0.253706588523711,-0.0891347669188299,1.44577351249862,-0.247158436873534,-0.219835816623554,-0.124219306734841,-0.212684452721336,-0.25400710876368,-0.246667110619134,-0.241690918354656,1.38475075751066,0.384246267559947,0.0510332658460768,1.01978891055313,2.81695258923103,-0.205891817108277,0.793783957711903,-0.255519755466129,-0.213984185885305,-0.248856329994819,-0.252532635515656,-0.0322672841617695,0.571984909988218,-0.239118346659312,0.286425555871815,-0.247696339236819,-0.249859793466615,0.0729836348656419,0.0122450991480664,-0.0558257536612695,-0.216649143835583,-0.241100901020047,-0.230402477509862,-0.120558886582781,-0.0200796107930604,-0.114973066527793,-0.19019924120602,-0.250766338084172,-0.24341054340321,-0.25606592757457,-0.253971295412744,-0.0317393519303215,-0.0187692316866146,0.599704727665014,-0.256556208468672,-0.197334021049508,-0.253776317761532,0.0998784740426559,0.0348118391744243,-0.254009513473391,-0.24101239035478,0.391005420374854,1.81658177010107,12.5189765397798,-0.219949649459063,-0.241708095498666,-0.242964993080531,1,0,0.700963749909111
-0.138570017021145,0.136547485658166,0.0183453493313963,-0.248787167770391,-0.0957487721253465,0.069838319947079,-0.255633590183831,-0.248160638761474,-0.252514328603421,-0.231893205941166,-0.246496009919629,0.956545059604225,-0.247535874937855,-0.254991409927879,-0.232650906654418,-0.255817441809762,-0.250235780611813,-0.0815391588165009,8.8523454202909,-0.0468448297802559,-0.22834616569049,-0.250599812559478,-0.214679498438666,-0.219076293425455,-0.0358811220581136,-0.199739011276707,-0.188467039049688,-0.00254983033042805,-0.25357651515808,-0.0872201686983868,1.47753721005568,-0.247074980001578,-0.217524262390523,-0.122002261404821,-0.211170641587388,-0.253868932242516,-0.246492801497906,-0.241097729328095,1.49070851163567,0.417432411679242,0.0440884591134612,1.03161000182251,2.83490363531058,-0.202998562512101,0.824332465989425,-0.255518611757658,-0.213458239954321,-0.248592407395023,-0.252331239418974,-0.0213778380067106,0.590185744975223,-0.237746308621312,0.299258629768995,-0.248013272401088,-0.24933638371397,0.0793309735358132,0.0152587685613449,-0.0434429749026774,-0.215157674720084,-0.241145630482069,-0.229546429835728,-0.115138467290842,-0.00504839451020939,-0.110922435595967,-0.193117325688459,-0.250221359839789,-0.242559384436898,-0.256032257570434,-0.253862257908563,-0.0234875416170366,-0.0151405414768539,0.619276026117287,-0.256539045943118,-0.198936800934575,-0.253610938410793,0.106839483298999,0.0471399344154367,-0.253854804559969,-0.24115266923711,0.4103188286578,1.85193702708436,12.8952801533464,-0.219772016936928,-0.241086364384451,-0.242255922125793,1,0,0.728589052864164
-0.137384532368431,0.12867103381123,0.0225249253478855,-0.248629192408607,-0.0830297909994128,0.0771652361975969,-0.255566739651775,-0.247545621232501,-0.252500227612507,-0.231334035782706,-0.246173872956384,0.971363617763155,-0.24699080519782,-0.254952855351615,-0.231800643725473,-0.255777109554705,-0.250012286767281,-0.080186248085271,9.39438734948475,-0.0401437360087051,-0.227084635159665,-0.250605476367681,-0.21365353098867,-0.216705614722416,-0.0325764823228989,-0.196840103991985,-0.188458937787825,0.0115983484092848,-0.253597127507838,-0.0851394946097389,1.50950343915934,-0.246681193480099,-0.214947559728085,-0.119455764759013,-0.209331664239356,-0.253694995935283,-0.246671801193719,-0.240672688136996,1.55604518856603,0.451289610322909,0.0360817119715518,1.03784122240597,2.82747072755067,-0.200230783841101,0.848602496322615,-0.255503772905163,-0.212445354989745,-0.248216302439925,-0.252070421746606,-0.0109737924583155,0.588497982086962,-0.236456692282778,0.31013862445188,-0.248357388621102,-0.248874018353432,0.0867611808750927,0.0172901599736557,-0.0381062686499966,-0.213907338324548,-0.240429977937973,-0.229657229534491,-0.111957371799048,0.0103750578678734,-0.107000749748804,-0.192045265927486,-0.249568850841543,-0.241887681807526,-0.255998586020983,-0.253691168025593,-0.0209275428681226,-0.0144060270678827,0.636666734917926,-0.256536704960094,-0.200204144016821,-0.253569942312685,0.114068509301998,0.0536864291064229,-0.25367661031929,-0.241135043929943,0.415548868295943,1.88577329746821,13.1970521577675,-0.219641137312113,-0.240855292502778,-0.243197085783309,1,0,0.749989886287311
-0.143491533603314,0.0903108837816829,0.00447733923113475,-0.250651562624989,-0.077027431063602,0.0592425445345775,-0.255774719083637,-0.247177207464192,-0.252816021798092,-0.233587050920632,-0.247128944289804,0.923714695901775,-0.246795308126103,-0.254945770353896,-0.231734834329112,-0.255765037200098,-0.250125986374162,-0.0907637956585793,9.61055602021319,-0.0554362179866589,-0.226563420939449,-0.251011843624952,-0.21541425625275,-0.215905916338549,-0.0370558050283431,-0.200890955303788,-0.193805786037237,0.0211909175610041,-0.25419576609663,-0.0889315602670833,1.3719777679723,-0.246873005910241,-0.21473082579316,-0.131851370515556,-0.210174663337926,-0.252206479269312,-0.247021072668598,-0.242147014143236,1.43644355925231,0.436660081607465,0.0458457578327183,0.920777988476202,2.68845307397041,-0.200373091664213,0.840757774417979,-0.25563870441188,-0.21280159440586,-0.248851710804503,-0.252030037346426,-0.0245967393872016,0.520946960247211,-0.236946298320636,0.288095090920883,-0.248514210046572,-0.248581321126686,0.0805907197556111,0.0153222284459435,-0.0408964782568694,-0.221661532131654,-0.2409585664837,-0.229882352872911,-0.127856098206465,-0.0150858579592742,-0.119461165600256,-0.194878180466738,-0.249822431887574,-0.24168579676391,-0.256084735973142,-0.253758650055061,-0.0307131920942589,-0.0298004499242874,0.535441467931595,-0.256567612731588,-0.202270021193881,-0.254136828543661,0.106013154588906,0.0344304047616774,-0.253616280328182,-0.242362305258275,0.428599326053131,1.64939872944151,12.8246641541016,-0.221935304095751,-0.241308231293745,-0.244285314477477,1,0,0.74947680636928
-0.139514489133416,0.126437785957484,0.0163976709583433,-0.249764318387536,-0.0645319097440741,0.0786477671186452,-0.255570115941771,-0.246465836725261,-0.252583106644408,-0.232150267790222,-0.245993131634418,0.978256441398812,-0.246082354446511,-0.254906763656334,-0.230808352275897,-0.255752856194068,-0.250209895663113,-0.0713531722332691,10.4108256713109,-0.0339030639530719,-0.224668960077603,-0.251146189835077,-0.212253257207506,-0.213005392431495,-0.0263695655250308,-0.19399071868745,-0.191124334283036,0.0304493096608477,-0.254345163874083,-0.0839310563817441,1.48303256601986,-0.2467231876908,-0.212460340342084,-0.121285299729888,-0.20642818534978,-0.251221130925203,-0.247202648315894,-0.240270475950775,1.58346795997449,0.462266820148158,0.0601451601272194,1.00013659948223,2.73726317669891,-0.196107338985028,0.886266612937044,-0.255618762581963,-0.210540344945545,-0.248487779416451,-0.251890033037463,-0.0174068694832105,0.557679431747319,-0.23608959774218,0.31460984589546,-0.247624154810324,-0.248462899673673,0.0929080133141387,0.02589572538832,-0.0268704935502666,-0.216223898955808,-0.240910086736253,-0.228765014245965,-0.110600410436886,-0.00128265795392182,-0.111914165069109,-0.194749073647808,-0.249028291883439,-0.24074988217252,-0.256003464053367,-0.253620739018324,-0.0134750570587181,-0.0186321853400879,0.579188281995315,-0.25656016434576,-0.203294875772185,-0.254218216325658,0.124442175118404,0.0389023013104133,-0.253432043668853,-0.242513783341884,0.506452452562826,1.79285857494368,13.6024528035277,-0.220398851425527,-0.240581159899533,-0.243198599658687,1,0,0.771984812247127
-0.539910327832639,-0.414323475376233,-0.521185370686384,-0.539910327832639,-0.539910327832639,-0.45030510311598,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.00809541950446152,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,6.31366777389516,-0.509763367070151,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.532552693286169,-0.515935233648838,-0.539910327832639,-0.528040496817813,-0.0132764458128864,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,0.51655754143333,-0.254122020591274,-0.229306712085296,-0.272124985798136,1.66197446321858,-0.539910327832639,0.514205245114661,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.402411114681948,0.340123166196151,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.48796133698444,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.512800948164395,-0.504673475789139,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.393384443369552,0.192156841994232,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.487924123514913,-0.0506544646948825,-0.539910327832639,-0.539910327832639,-0.171216992459443,-0.0834233295654699,2.49541466817681,-0.539910327832639,-0.539910327832639,-0.539910327832639,0,1,-0.500534173474615
-0.539910327832639,-0.415910490617488,-0.520286171749243,-0.539910327832639,-0.539910327832639,-0.455675487759141,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,0.128847110520449,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,6.47906519100692,-0.510800281159827,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.528963745276077,-0.52290731639878,-0.539910327832639,-0.516764309245441,0.0236355186650342,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,0.588452445642264,-0.251083680038469,-0.169183162431011,-0.265806543717027,1.78457816244434,-0.539910327832639,0.484796984379925,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.410450236711184,0.454779637878646,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.478534937315696,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.507807254967874,-0.497066232528699,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.395533964252227,0.174747520229823,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.47156842392854,-0.042614330054231,-0.539910327832639,-0.539910327832639,-0.119952273775402,-0.100085344105092,2.23615855209674,-0.539910327832639,-0.539910327832639,-0.539910327832639,0,1,-0.516528623938437
-0.539910327832639,-0.417611424643009,-0.503566438358926,-0.539910327832639,-0.539910327832639,-0.472772925207514,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,0.163738155765488,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,6.19546969378626,-0.509915765088214,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.529661687694348,-0.520348447351308,-0.539910327832639,-0.511857194324963,0.0365670727492206,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,0.654814694228672,-0.227164532635385,-0.217102466150436,-0.287235679648907,1.79379773623143,-0.539910327832639,0.465020936584174,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.398097896356777,0.454583697569708,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.473828825761234,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.51899078859571,-0.466740292698486,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.390877470657134,0.171679307640255,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.466089943016753,0.00273142175219415,-0.539910327832639,-0.539910327832639,-0.157054862352328,-0.139050378228343,2.25256640117102,-0.539910327832639,-0.539910327832639,-0.539910327832639,0,1,-0.539910327832639
-0.539910327832639,-0.455912438830414,-0.497289007040153,-0.539910327832639,-0.539910327832639,-0.477376509856136,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,0.170135328384167,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,5.64227703955554,-0.513344720494625,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.533986044745091,-0.520870954841809,-0.539910327832639,-0.510852177494882,0.00891543966786906,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,0.522991927521536,-0.236441825273167,-0.349499636683127,-0.314912121709943,1.7926281700463,-0.539910327832639,0.445598290172502,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.396247855300295,0.426472338905629,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.493683350941702,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.516389896174486,-0.453768234157671,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.385924535070096,0.171513998826642,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.46758227909064,-0.0330788215054457,-0.539910327832639,-0.539910327832639,-0.177828838698251,-0.194883240161456,2.14290514160217,-0.539910327832639,-0.539910327832639,-0.539910327832639,0,1,-0.539910327832639
